,NO2,O3,PM10,SO2,WSR,WDV
2023-04-16 15:00:00,0.0094,0.044,53.0,0.0058,14.9,132.0
2023-04-16 16:00:00,0.0081,0.044,61.0,0.0062,15.5,156.0
2023-04-16 17:00:00,0.009,0.041,62.0,0.0049,15.4,171.0
2023-04-16 18:00:00,0.0104,0.038,56.0,0.0037,13.5,185.0
2023-04-16 19:00:00,0.0109,0.037,64.0,0.0034,12.0,180.0
2023-04-16 20:00:00,0.0124,0.036,66.0,0.0032,11.3,187.0
2023-04-16 21:00:00,0.0104,0.036,67.0,0.0032,12.3,179.0
2023-04-16 23:00:00,0.0103,0.033,62.0,0.003,14.4,148.0
2023-04-17 00:00:00,0.0081,0.035,66.0,0.0048,14.9,153.0
2023-04-17 01:00:00,0.0060999999999999,0.036,57.0,0.0036,12.9,155.0
2023-04-17 04:00:00,0.0068,0.033,41.0,0.0040999999999999,12.8,138.0
2023-04-17 05:00:00,0.0066,0.032,41.0,0.0037,9.4,103.0
2023-04-17 06:00:00,0.0118,0.029,36.0,0.0034,7.9,90.0
2023-04-17 07:00:00,0.013,0.029,40.0,0.0032,9.0,133.0
2023-04-17 08:00:00,0.0186999999999999,0.025,55.0,0.0035,7.7,149.0
2023-04-17 09:00:00,0.0202,0.022,91.0,0.0039,6.3,171.0
2023-04-17 10:00:00,0.0166,0.026,82.0,0.0040999999999999,5.3,125.0
2023-04-17 11:00:00,0.0150999999999999,0.027,70.0,0.004,7.0,131.0
2023-04-17 12:00:00,0.0165,0.026,83.0,0.0039,6.9,123.0
2023-04-17 13:00:00,0.0163999999999999,0.026,80.0,0.0039,7.2,111.0
2023-04-17 14:00:00,0.0129,0.032,74.0,0.0045,10.4,124.0
2023-04-17 15:00:00,0.0163999999999999,0.029,77.0,0.0059,9.9,122.0
2023-04-17 16:00:00,0.0159,0.032,78.0,0.0068,8.4,134.0
2023-04-17 17:00:00,0.0181,0.031,76.0,0.0073,7.2,130.0
2023-04-17 18:00:00,0.0222,0.028,79.0,0.0086,9.1,134.0
2023-04-17 20:00:00,0.0175,0.024,87.0,0.0066,11.4,156.0
2023-04-17 21:00:00,0.0107,0.03,83.0,0.005,16.3,149.0
2023-04-18 03:00:00,0.0081,0.027,35.0,0.0031,7.1,122.0
2023-04-18 04:00:00,0.0092,0.026,39.0,0.003,6.6,110.0
2023-04-18 07:00:00,0.016,0.018,44.0,0.003,5.2,34.0
2023-04-18 08:00:00,0.0155,0.018,46.0,0.0029,5.2,23.0
2023-04-18 10:00:00,0.0149,0.022,48.0,0.003,1.3,16.0
2023-04-18 11:00:00,0.011,0.032,56.0,0.0032,4.3,97.0
2023-04-18 12:00:00,0.0107,0.042,60.0,0.0035,5.8,136.0
2023-04-18 13:00:00,0.0121,0.045,60.0,0.0036,7.5,155.0
2023-04-18 14:00:00,0.0129,0.052,65.0,0.0035,11.2,156.0
2023-04-18 21:00:00,0.0231,0.024,75.0,0.0032,8.1,163.0
2023-04-18 23:00:00,0.0064,0.024,63.0,0.0029,15.1,146.0
2023-04-19 00:00:00,0.0074,0.022,50.0,0.0029,12.7,138.0
2023-04-19 02:00:00,0.0068,0.021,42.0,0.003,9.8,146.0
2023-04-19 08:00:00,0.0163999999999999,0.015,59.0,0.0031,8.0,140.0
2023-04-19 09:00:00,0.0149,0.018,86.0,0.0032,6.9,139.0
2023-04-19 11:00:00,0.0127,0.023,55.0,0.0033,6.5,56.0
2023-04-19 13:00:00,0.0099,0.043,61.0,0.0045,4.6,126.0
2023-04-19 14:00:00,0.0101999999999999,0.043,70.0,0.0043,10.4,129.0
2023-04-19 15:00:00,0.0092,0.044,69.0,0.0050999999999999,11.9,133.0
2023-04-19 16:00:00,0.0070999999999999,0.037,66.0,0.0039,14.3,143.0
2023-04-19 17:00:00,0.0072,0.035,65.0,0.0034,15.4,166.0
2023-04-19 18:00:00,0.0072,0.033,67.0,0.0031,15.9,171.0
2023-04-19 20:00:00,0.0145,0.023,63.0,0.0029,10.4,167.0
2023-04-19 21:00:00,0.01,0.022,73.0,0.003,17.3,137.0
2023-04-19 22:00:00,0.0092,0.024,73.0,0.0033,15.5,141.0
2023-04-19 23:00:00,0.0078,0.025,66.0,0.0035,13.4,140.0
2023-04-20 00:00:00,0.0065,0.027,58.0,0.0034,11.8,142.0
2023-04-20 01:00:00,0.0057,0.026,53.0,0.0031,11.7,143.0
2023-04-20 05:00:00,0.006,0.024,47.0,0.0028,8.0,147.0
2023-04-20 06:00:00,0.0054,0.024,43.0,0.0029,6.1,153.0
2023-04-20 11:00:00,0.0126,0.026,68.0,0.0031,5.1,137.0
2023-04-20 12:00:00,0.0111,0.032,66.0,0.0033,7.8,120.0
2023-04-20 14:00:00,0.013,0.046,68.0,0.0040999999999999,8.4,134.0
2023-04-20 15:00:00,0.0119,0.053,73.0,0.0042,10.3,143.0
2023-04-20 16:00:00,0.0105,0.051,74.0,0.0038,10.0,157.0
2023-04-20 17:00:00,0.0086,0.045,73.0,0.0040999999999999,10.9,159.0
2023-04-20 18:00:00,0.0113,0.037,72.0,0.0040999999999999,12.0,163.0
2023-04-20 19:00:00,0.0116,0.033,76.0,0.0036,11.1,168.0
2023-04-20 20:00:00,0.0145,0.028,82.0,0.0033,10.3,168.0
2023-04-20 21:00:00,0.0217,0.019,80.0,0.0031,8.3,158.0
2023-04-20 22:00:00,0.021,0.018,87.0,0.003,8.4,152.0
2023-04-20 23:00:00,0.0119,0.018,85.0,0.003,11.4,153.0
2023-04-21 01:00:00,0.0065,0.02,51.0,0.0029,11.4,142.0
2023-04-21 03:00:00,0.0104,0.018,61.0,0.003,6.0,85.0
2023-04-21 09:00:00,0.0155,0.017,97.0,0.0031,7.2,335.0
2023-04-21 11:00:00,0.0114,0.042,110.0,0.0039,8.1,12.0
2023-04-21 17:00:00,0.01,0.033,109.0,0.0035,17.3,183.0
2023-04-21 18:00:00,0.0118,0.032,74.0,0.0036,13.2,189.0
2023-04-21 19:00:00,0.0132,0.03,62.0,0.0032,10.0,179.0
2023-04-21 21:00:00,0.0127,0.026,89.0,0.0042,17.8,163.0
2023-04-21 22:00:00,0.0104,0.029,99.0,0.0049,15.7,170.0
2023-04-21 23:00:00,0.0099,0.031,68.0,0.0043,11.6,151.0
2023-04-22 02:00:00,0.017,0.019,48.0,0.0039,5.6,73.0
2023-04-22 03:00:00,0.0191,0.018,50.0,0.0040999999999999,3.2,121.0
2023-04-22 04:00:00,0.0192,0.018,51.0,0.0042,3.1,173.0
2023-04-22 07:00:00,0.0133,0.02,34.0,0.0048,8.2,145.0
2023-04-22 08:00:00,0.013,0.022,45.0,0.0039,8.0,140.0
2023-04-22 09:00:00,0.0124,0.028,51.0,0.0067,7.5,137.0
2023-04-22 10:00:00,0.0130999999999999,0.03,56.0,0.0092,6.5,124.0
2023-04-22 11:00:00,0.0109,0.035,63.0,0.0091,7.7,124.0
2023-04-22 12:00:00,0.0104,0.036,55.0,0.0076,8.8,140.0
2023-04-22 14:00:00,0.008,0.033,67.0,0.0042,14.7,155.0
2023-04-22 15:00:00,0.008,0.029,70.0,0.0036,12.5,166.0
2023-04-22 16:00:00,0.0095,0.029,64.0,0.0033,13.5,153.0
2023-04-22 17:00:00,0.0059,0.03,64.0,0.0032,15.5,154.0
2023-04-22 18:00:00,0.0074,0.029,58.0,0.0031,12.6,153.0
2023-04-22 20:00:00,0.0103,0.024,60.0,0.0037,12.4,173.0
2023-04-22 21:00:00,0.0095,0.023,62.0,0.0032,15.7,149.0
2023-04-22 22:00:00,0.0069,0.024,73.0,0.0032,15.3,161.0
2023-04-23 00:00:00,0.0130999999999999,0.017,43.0,0.003,4.9,103.0
2023-04-23 10:00:00,0.0064,0.024,50.0,0.0032,6.5,14.0
2023-04-23 11:00:00,0.005,0.024,50.0,0.0035,7.6,38.0
2023-04-23 15:00:00,0.0052,0.032,117.0,0.0032,25.7,34.0
2023-04-23 16:00:00,0.0055,0.031,127.0,0.003,22.1,44.0
2023-04-23 17:00:00,0.0062,0.03,73.0,0.0029,15.6,36.0
2023-04-23 18:00:00,0.0072,0.028,34.0,0.0028,14.6,28.0
2023-04-23 20:00:00,0.0085,0.023,30.0,0.0027,12.5,25.0
2023-04-23 21:00:00,0.0079,0.024,32.0,0.0028,9.6,3.0
2023-04-23 22:00:00,0.0084,0.023,31.0,0.0029,7.3,5.0
2023-04-24 00:00:00,0.0066,0.025,31.0,0.0028,11.2,27.0
2023-04-24 01:00:00,0.0068,0.025,26.0,0.0027,8.9,25.0
2023-04-24 03:00:00,0.0068,0.024,30.0,0.0028,8.6,9.0
2023-04-24 04:00:00,0.0054,0.025,36.0,0.0027,8.9,22.0
2023-04-24 05:00:00,0.0053,0.024,26.0,0.0028,8.6,36.0
2023-04-24 06:00:00,0.0073,0.022,23.0,0.0027,9.4,40.0
2023-04-24 07:00:00,0.0116999999999999,0.018,24.0,0.0027,8.1,32.0
2023-04-24 10:00:00,0.0096999999999999,0.021,22.0,0.0026,8.9,19.0
2023-04-24 11:00:00,0.0092,0.023,21.0,0.0028,6.2,49.0
2023-04-24 13:00:00,0.0141,0.026,32.0,0.003,5.1,108.0
2023-04-24 15:00:00,0.0134,0.03,55.0,0.0029,11.2,156.0
2023-04-24 16:00:00,0.0149,0.026,53.0,0.0038,11.2,159.0
2023-04-24 17:00:00,0.0113,0.026,49.0,0.0034,10.7,175.0
2023-04-24 18:00:00,0.0119,0.024,45.0,0.0034,9.3,171.0
2023-04-24 19:00:00,0.0129,0.022,48.0,0.0032,10.1,145.0
2023-04-24 20:00:00,0.0158,0.019,44.0,0.003,10.5,137.0
2023-04-24 21:00:00,0.015,0.017,43.0,0.0029,9.6,137.0
2023-04-24 22:00:00,0.0148,0.016,43.0,0.0031,10.4,133.0
2023-04-24 23:00:00,0.0166,0.015,41.0,0.003,8.8,131.0
2023-04-25 00:00:00,0.0081999999999999,0.022,36.0,0.0029,8.1,142.0
2023-04-25 01:00:00,0.0076,0.023,23.0,0.0028,8.5,144.0
2023-04-25 02:00:00,0.0114,0.018,22.0,0.0027,6.1,102.0
2023-04-25 08:00:00,0.0219,0.008,45.0,0.0039,4.2,59.0
2023-04-25 09:00:00,0.0232,0.009,49.0,0.0039,4.9,27.0
2023-04-25 11:00:00,0.0268,0.021,78.0,0.0058,3.5,99.0
2023-04-25 12:00:00,0.0249,0.032,94.0,0.0052,7.0,145.0
2023-04-26 00:00:00,0.0156,0.017,59.0,0.003,6.7,162.0
2023-04-26 01:00:00,0.0130999999999999,0.017,52.0,0.0029,5.3,179.0
2023-04-26 03:00:00,0.0091,0.02,39.0,0.0028,3.3,161.0
2023-04-26 06:00:00,0.0202,0.009,46.0,0.0029,1.9,25.0
2023-04-26 09:00:00,0.0225,0.013,70.0,0.0040999999999999,5.6,352.0
2023-04-26 10:00:00,0.0179,0.019,80.0,0.0048,7.3,12.0
2023-04-26 11:00:00,0.0155,0.027,92.0,0.005,7.5,33.0
2023-04-26 12:00:00,0.0139,0.034,81.0,0.0062,4.0,95.0
2023-04-26 13:00:00,0.0153,0.044,68.0,0.0066,6.5,145.0
2023-04-26 14:00:00,0.0161,0.044,77.0,0.0066,10.3,139.0
2023-04-26 15:00:00,0.0126,0.053,85.0,0.0159,12.1,137.0
2023-04-26 16:00:00,0.0138,0.054,83.0,0.0116999999999999,11.8,150.0
2023-04-27 00:00:00,0.0115,0.021,81.0,0.0032,8.0,154.0
2023-04-27 01:00:00,0.0094,0.02,60.0,0.0031,8.1,135.0
2023-04-27 02:00:00,0.0107,0.017,43.0,0.0029,6.7,127.0
2023-04-27 03:00:00,0.0126,0.015,46.0,0.003,3.5,93.0
2023-04-27 04:00:00,0.0118,0.016,42.0,0.0031,2.4,169.0
2023-04-27 05:00:00,0.0147,0.012,47.0,0.0031,2.1,309.0
2023-04-27 06:00:00,0.0195,0.008,50.0,0.003,5.9,356.0
2023-04-27 07:00:00,0.0217,0.006,61.0,0.0031,5.5,329.0
2023-04-27 08:00:00,0.0233,0.01,71.0,0.0033,6.6,326.0
2023-04-27 11:00:00,0.0045,0.034,85.0,0.0036,16.9,35.0
2023-04-27 12:00:00,0.0048,0.038,74.0,0.0040999999999999,15.6,39.0
2023-04-27 13:00:00,0.0050999999999999,0.04,66.0,0.0042,15.4,50.0
2023-04-27 15:00:00,0.007,0.04,55.0,0.0033,9.8,85.0
2023-04-27 16:00:00,0.0079,0.042,56.0,0.0031,6.6,137.0
2023-04-27 17:00:00,0.0093,0.034,65.0,0.0034,15.1,173.0
2023-04-27 18:00:00,0.0095,0.034,71.0,0.0037,14.5,183.0
2023-04-27 19:00:00,0.0148,0.03,70.0,0.004,13.0,188.0
2023-04-27 20:00:00,0.0183,0.028,70.0,0.0046,9.0,185.0
2023-04-27 21:00:00,0.0144,0.03,63.0,0.0039,11.5,173.0
2023-04-27 22:00:00,0.011,0.028,59.0,0.0036,15.9,151.0
2023-04-27 23:00:00,0.0075,0.026,74.0,0.0033,15.6,165.0
2023-04-28 00:00:00,0.0081,0.024,57.0,0.0032,12.5,143.0
2023-04-28 03:00:00,0.0201,0.013,37.0,0.0033,4.9,81.0
2023-04-28 04:00:00,0.0149,0.015,37.0,0.0035,3.1,37.0
2023-04-28 05:00:00,0.0166,0.012,33.0,0.0034,3.1,81.0
2023-04-28 07:00:00,0.0249,0.007,64.0,0.0035,3.1,31.0
2023-04-28 08:00:00,0.0266,0.009,65.0,0.0034,4.6,25.0
2023-04-28 09:00:00,0.0275,0.016,88.0,0.0039,4.1,37.0
2023-04-28 10:00:00,0.0228,0.025,84.0,0.0044,4.2,67.0
2023-04-28 11:00:00,0.0189,0.03,78.0,0.0062,6.0,65.0
2023-04-28 12:00:00,0.0162,0.037,87.0,0.0086,3.7,71.0
2023-04-28 13:00:00,0.0150999999999999,0.046,67.0,0.0065,6.4,127.0
2023-04-28 14:00:00,0.0121,0.067,68.0,0.0113,10.4,148.0
2023-04-28 15:00:00,0.0127,0.055,88.0,0.0064,12.3,161.0
2023-04-28 16:00:00,0.0119,0.034,94.0,0.0046,12.4,157.0
2023-04-28 17:00:00,0.0104,0.034,80.0,0.0038,14.0,162.0
2023-04-28 18:00:00,0.0083,0.035,67.0,0.0034,13.1,162.0
2023-04-28 19:00:00,0.0109,0.031,72.0,0.0032,13.4,145.0
2023-04-28 21:00:00,0.0251,0.014,92.0,0.0047,5.3,156.0
2023-04-28 22:00:00,0.024,0.014,99.0,0.0045,7.6,178.0
2023-04-28 23:00:00,0.0099,0.027,87.0,0.0037,22.1,52.0
2023-04-29 01:00:00,0.0045,0.035,261.0,0.0031,23.3,34.0
2023-04-29 03:00:00,0.004,0.033,61.0,0.0029,22.6,28.0
2023-04-29 04:00:00,0.0038,0.03,71.0,0.003,20.4,27.0
2023-04-29 05:00:00,0.0042,0.028,59.0,0.0032,22.3,28.0
2023-04-29 07:00:00,0.0078,0.029,51.0,0.003,17.7,30.0
2023-04-29 08:00:00,0.0078,0.032,44.0,0.0028,16.6,29.0
2023-04-29 09:00:00,0.0072,0.034,44.0,0.0028,16.4,26.0
2023-04-29 10:00:00,0.0073,0.035,57.0,0.0029,16.9,22.0
2023-04-29 11:00:00,0.0069,0.037,92.0,0.003,18.1,15.0
2023-04-29 14:00:00,0.0062,0.045,89.0,0.0029,11.2,333.0
2023-04-29 15:00:00,0.0068,0.045,65.0,0.0029,11.6,341.0
2023-04-29 21:00:00,0.0203,0.033,57.0,0.0039,10.4,182.0
2023-04-29 22:00:00,0.0184,0.034,60.0,0.0036,7.4,183.0
2023-05-01 01:00:00,0.0132,0.03,44.0,0.0032,6.5,102.0
2023-05-01 02:00:00,0.0118,0.029,36.0,0.0050999999999999,5.0,85.0
2023-05-01 03:00:00,0.0095,0.03,32.0,0.0040999999999999,4.4,62.0
2023-05-01 04:00:00,0.0127,0.025,30.0,0.0038,4.3,32.0
2023-05-01 05:00:00,0.0171,0.021,45.0,0.0035,5.8,353.0
2023-05-01 06:00:00,0.021,0.018,37.0,0.0036,5.0,337.0
2023-05-01 07:00:00,0.0251,0.017,44.0,0.0048,5.1,348.0
2023-05-01 08:00:00,0.0197,0.026,45.0,0.0076,5.9,326.0
2023-05-01 09:00:00,0.0176,0.032,49.0,0.0096,2.8,357.0
2023-05-01 10:00:00,0.0186999999999999,0.039,55.0,0.0084,2.4,320.0
2023-05-01 11:00:00,0.0156,0.051,61.0,0.0058,2.7,64.0
2023-05-01 12:00:00,0.0134,0.07,65.0,0.0048,5.0,128.0
2023-05-02 11:00:00,0.0066,0.032,50.0,0.0033,6.4,58.0
2023-05-02 12:00:00,0.0068,0.038,54.0,0.0032,5.8,80.0
2023-05-02 13:00:00,0.0104,0.042,57.0,0.0034,8.3,127.0
2023-05-02 14:00:00,0.0126,0.037,67.0,0.0032,9.5,150.0
2023-05-02 15:00:00,0.0081999999999999,0.04,73.0,0.0032,13.0,140.0
2023-05-02 18:00:00,0.0114,0.033,85.0,0.004,11.4,148.0
2023-05-02 19:00:00,0.0129,0.03,85.0,0.0045,11.1,175.0
2023-05-02 20:00:00,0.014,0.029,75.0,0.0043,9.1,170.0
2023-05-02 21:00:00,0.0141999999999999,0.028,74.0,0.0042,8.3,176.0
2023-05-02 23:00:00,0.0123,0.024,77.0,0.0034,13.1,138.0
2023-05-03 09:00:00,0.0143,0.017,46.0,0.0029,7.5,110.0
2023-05-03 10:00:00,0.0089,0.021,31.0,0.0029,10.2,143.0
2023-05-03 12:00:00,0.0075,0.028,50.0,0.003,14.3,141.0
2023-05-03 13:00:00,0.0084,0.029,53.0,0.0031,15.3,145.0
2023-05-03 14:00:00,0.0066,0.032,58.0,0.0039,14.0,150.0
2023-05-03 15:00:00,0.0062,0.031,65.0,0.0037,13.3,146.0
2023-05-03 16:00:00,0.0060999999999999,0.031,61.0,0.0033,13.1,158.0
2023-05-03 17:00:00,0.0062,0.031,56.0,0.0032,14.0,158.0
2023-05-04 01:00:00,0.0034,0.026,57.0,0.0032,14.0,173.0
2023-05-04 22:00:00,0.0213,0.01,84.0,0.0029,5.9,124.0
2023-05-05 01:00:00,0.0070999999999999,0.02,64.0,0.0027,11.3,155.0
2023-05-05 02:00:00,0.0046,0.022,52.0,0.0027,10.4,145.0
2023-05-05 06:00:00,0.0101999999999999,0.016,60.0,0.0029,3.4,67.0
2023-05-05 07:00:00,0.0135,0.013,69.0,0.0028,0.2,260.0
2023-05-05 10:00:00,0.027,0.017,122.0,0.0038,4.3,200.0
2023-05-05 11:00:00,0.0184,0.033,121.0,0.0046,6.0,156.0
2023-05-05 12:00:00,0.0144,0.048,97.0,0.0038,8.7,149.0
2023-05-05 13:00:00,0.0138,0.062,93.0,0.0038,9.0,150.0
2023-05-05 15:00:00,0.0116,0.034,89.0,0.0032,12.7,178.0
2023-05-05 22:00:00,0.0294,0.012,101.0,0.0039,5.0,184.0
2023-05-05 23:00:00,0.0319,0.009,102.0,0.0042,2.5,88.0
2023-05-06 01:00:00,0.022,0.013,124.0,0.0040999999999999,7.1,140.0
2023-05-06 02:00:00,0.0096999999999999,0.017,86.0,0.0034,8.1,135.0
2023-05-06 03:00:00,0.0127,0.012,62.0,0.0033,6.0,110.0
2023-05-06 07:00:00,0.0182,0.007,64.0,0.003,5.4,351.0
2023-05-06 08:00:00,0.0202,0.007,89.0,0.0031,4.9,338.0
2023-05-06 11:00:00,0.0135,0.035,116.0,0.004,6.3,73.0
2023-05-06 12:00:00,0.0109,0.043,103.0,0.0043,8.9,129.0
2023-05-06 13:00:00,0.0109,0.037,87.0,0.0039,10.1,144.0
2023-05-06 14:00:00,0.0174,0.041,80.0,0.0055,7.6,152.0
2023-05-06 15:00:00,0.0144,0.052,93.0,0.0062,13.0,154.0
2023-05-07 00:00:00,0.0139,0.019,86.0,0.0033,5.4,111.0
2023-05-07 01:00:00,0.0144,0.019,83.0,0.0034,6.4,101.0
2023-05-07 02:00:00,0.0116,0.021,80.0,0.0033,7.5,128.0
2023-05-07 03:00:00,0.0069,0.022,68.0,0.0032,5.5,126.0
2023-05-07 04:00:00,0.0089,0.019,68.0,0.0032,6.1,144.0
2023-05-07 05:00:00,0.0116999999999999,0.015,68.0,0.0035,4.8,136.0
2023-05-07 06:00:00,0.0111,0.016,74.0,0.0037,6.2,140.0
2023-05-07 08:00:00,0.0065,0.022,69.0,0.0034,7.3,143.0
2023-05-07 09:00:00,0.0068,0.026,63.0,0.0036,4.8,151.0
2023-05-07 11:00:00,0.0125,0.056,75.0,0.0046,6.1,130.0
2023-05-07 12:00:00,0.0112,0.065,93.0,0.0056,10.3,153.0
2023-05-07 13:00:00,0.0101999999999999,0.071,87.0,0.0094,10.8,137.0
2023-05-07 18:00:00,0.0096,0.038,72.0,0.0033,11.5,138.0
2023-05-07 19:00:00,0.011,0.034,73.0,0.0033,8.2,103.0
2023-05-07 20:00:00,0.0095,0.026,68.0,0.0035,10.7,15.0
2023-05-07 21:00:00,0.0123,0.022,59.0,0.0037,4.1,39.0
2023-05-07 22:00:00,0.0085,0.023,62.0,0.0034,12.3,171.0
2023-05-08 04:00:00,0.0054,0.017,45.0,0.0031,7.8,54.0
2023-05-08 05:00:00,0.0034,0.02,42.0,0.0032,4.0,45.0
2023-05-08 08:00:00,0.0196,0.008,50.0,0.0033,2.1,121.0
2023-05-08 09:00:00,0.0168,0.013,77.0,0.0036,5.4,156.0
2023-05-08 10:00:00,0.0181,0.015,81.0,0.0036,1.5,78.0
2023-05-08 11:00:00,0.0209,0.017,71.0,0.0037,3.7,121.0
2023-05-08 12:00:00,0.0182,0.024,86.0,0.0038,6.8,130.0
2023-05-08 13:00:00,0.0113,0.036,84.0,0.0054,10.3,142.0
2023-05-08 14:00:00,0.0094,0.043,80.0,0.0078,7.5,137.0
2023-05-08 15:00:00,0.0116,0.054,70.0,0.0056,9.1,144.0
2023-05-08 19:00:00,0.0141,0.031,78.0,0.0069,8.7,126.0
2023-05-08 20:00:00,0.0217,0.024,77.0,0.0085,6.8,147.0
2023-05-08 21:00:00,0.0224,0.02,83.0,0.0054,4.9,222.0
2023-05-08 22:00:00,0.0112,0.032,103.0,0.0044,17.8,124.0
2023-05-08 23:00:00,0.0125,0.034,69.0,0.0043,15.1,177.0
2023-05-09 00:00:00,0.0133,0.03,57.0,0.0039,1.1,202.0
2023-05-09 01:00:00,0.0148,0.027,33.0,0.0036,2.2,344.0
2023-05-09 02:00:00,0.0141999999999999,0.024,33.0,0.0034,7.3,56.0
2023-05-09 03:00:00,0.013,0.026,37.0,0.0040999999999999,4.7,71.0
2023-05-09 05:00:00,0.0185,0.019,41.0,0.0043,5.6,350.0
2023-05-09 07:00:00,0.0158,0.02,39.0,0.0050999999999999,6.3,40.0
2023-05-09 08:00:00,0.0193,0.016,37.0,0.0039,9.0,251.0
2023-05-09 09:00:00,0.0124,0.024,65.0,0.0039,3.6,324.0
2023-05-09 11:00:00,0.0166,0.027,67.0,0.0042,7.4,146.0
2023-05-09 12:00:00,0.0089,0.051,62.0,0.004,8.0,143.0
2023-05-09 13:00:00,0.0099,0.06,67.0,0.0083,9.4,128.0
2023-05-09 14:00:00,0.0085,0.059,71.0,0.0057,7.4,140.0
2023-05-09 16:00:00,0.0072,0.044,68.0,0.0036,13.9,162.0
2023-05-09 17:00:00,0.0074,0.036,64.0,0.0035,13.0,173.0
2023-05-09 18:00:00,0.0101,0.031,57.0,0.0032,9.5,173.0
2023-05-09 19:00:00,0.0114,0.029,66.0,0.0032,10.0,150.0
2023-05-09 20:00:00,0.0145,0.023,71.0,0.0031,6.1,179.0
2023-05-09 21:00:00,0.0235,0.016,64.0,0.0033,5.4,222.0
2023-05-09 22:00:00,0.0259,0.014,72.0,0.0035,3.8,241.0
2023-05-09 23:00:00,0.0192,0.017,70.0,0.0035,7.3,110.0
2023-05-10 06:00:00,0.0251,0.012,31.0,0.0031,7.4,24.0
2023-05-10 07:00:00,0.0172,0.018,44.0,0.0032,7.3,2.0
2023-05-10 08:00:00,0.0181,0.021,51.0,0.0035,7.3,355.0
2023-05-10 09:00:00,0.017,0.025,60.0,0.0038,3.8,345.0
2023-05-10 10:00:00,0.0147,0.032,67.0,0.0038,5.7,12.0
2023-05-10 11:00:00,0.0081999999999999,0.046,65.0,0.0037,8.3,53.0
2023-05-10 12:00:00,0.0077,0.056,53.0,0.0040999999999999,8.0,73.0
2023-05-10 13:00:00,0.0116999999999999,0.05,54.0,0.0042,12.3,146.0
2023-05-10 14:00:00,0.0127,0.063,53.0,0.0050999999999999,14.0,164.0
2023-05-10 15:00:00,0.0112,0.049,65.0,0.0063,13.2,167.0
2023-05-10 16:00:00,0.0118,0.052,62.0,0.005,11.4,165.0
2023-05-10 17:00:00,0.0134,0.059,59.0,0.0048,9.2,165.0
2023-05-10 18:00:00,0.0132,0.049,59.0,0.0096,11.3,164.0
2023-05-10 19:00:00,0.013,0.044,61.0,0.005,10.5,174.0
2023-05-10 20:00:00,0.0162,0.035,63.0,0.0040999999999999,8.6,162.0
2023-05-10 21:00:00,0.0208,0.029,64.0,0.0038,8.0,141.0
2023-05-10 22:00:00,0.0167,0.029,72.0,0.0038,10.0,160.0
2023-05-10 23:00:00,0.0186,0.025,72.0,0.0036,11.9,145.0
2023-05-11 00:00:00,0.0087,0.018,70.0,0.0033,13.7,142.0
2023-05-11 03:00:00,0.0042,0.024,47.0,0.0032,6.9,156.0
2023-05-11 05:00:00,0.0058,0.022,45.0,0.0029,5.3,134.0
2023-05-11 06:00:00,0.0105,0.019,45.0,0.003,4.8,112.0
2023-05-11 07:00:00,0.0192,0.013,55.0,0.003,6.3,106.0
2023-05-11 08:00:00,0.0177,0.016,76.0,0.0029,4.2,91.0
2023-05-11 09:00:00,0.0141,0.024,75.0,0.0031,5.0,56.0
2023-05-11 10:00:00,0.0145,0.031,69.0,0.0033,6.8,58.0
2023-05-11 11:00:00,0.0168,0.041,78.0,0.0033,4.6,103.0
2023-05-11 12:00:00,0.0172,0.059,89.0,0.004,6.0,154.0
2023-05-11 13:00:00,0.0157,0.072,87.0,0.0049,8.4,139.0
2023-05-11 14:00:00,0.0130999999999999,0.065,89.0,0.0052,11.5,139.0
2023-05-11 15:00:00,0.0135,0.073,81.0,0.0059,11.3,156.0
2023-05-11 16:00:00,0.0134,0.072,82.0,0.0074,12.6,158.0
2023-05-11 17:00:00,0.0094,0.061,86.0,0.0056,14.2,160.0
2023-05-11 19:00:00,0.011,0.041,77.0,0.0045,11.5,160.0
2023-05-11 20:00:00,0.0165,0.033,70.0,0.0042,9.3,171.0
2023-05-11 21:00:00,0.0163999999999999,0.031,74.0,0.0036,11.2,160.0
2023-05-11 23:00:00,0.0093,0.022,91.0,0.0033,14.9,151.0
2023-05-12 00:00:00,0.0059,0.024,74.0,0.0032,13.4,152.0
2023-05-12 01:00:00,0.0063,0.022,66.0,0.0031,12.7,140.0
2023-05-12 02:00:00,0.0094,0.019,59.0,0.0031,13.0,121.0
2023-05-12 03:00:00,0.0079,0.019,61.0,0.0031,11.4,140.0
2023-05-12 04:00:00,0.006,0.019,60.0,0.0031,13.7,135.0
2023-05-12 06:00:00,0.0088,0.018,59.0,0.0031,9.9,135.0
2023-05-12 07:00:00,0.0095,0.02,65.0,0.0031,12.2,140.0
2023-05-12 08:00:00,0.0113,0.019,68.0,0.0031,13.2,141.0
2023-05-12 11:00:00,0.0098,0.027,82.0,0.0032,10.0,147.0
2023-05-12 12:00:00,0.0081999999999999,0.035,79.0,0.0033,12.0,142.0
2023-05-12 13:00:00,0.0069,0.042,76.0,0.0033,13.6,140.0
2023-05-12 14:00:00,0.008,0.04,75.0,0.0032,12.4,151.0
2023-05-12 15:00:00,0.0119,0.035,76.0,0.0029,10.6,159.0
2023-05-12 16:00:00,0.0141999999999999,0.031,85.0,0.0031,11.7,142.0
